Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1773298525819569,00000712,false,Rx,0,8,03,19,02,2C,FF,FF,FF,FF,
-1773298525811347,00000712,false,Rx,0,8,30,00,00,FF,FF,FF,FF,FF,
-1773298525723547,00000712,false,Rx,0,8,06,19,06,00,3E,01,FF,FF,
-1773298525716347,00000712,false,Rx,0,8,30,00,00,FF,FF,FF,FF,FF,
-1773298525584607,00000712,false,Rx,0,8,06,19,06,00,49,00,FF,FF,
-1773298525576350,00000712,false,Rx,0,8,30,00,00,FF,FF,FF,FF,FF,
